workflow,quality_level,query_id,budget_factor,best_baseline,baseline_p90_min,sla_sec_old,sla_sec_new,p90_greedy,p90_logical_optimal,p90_single_cloud
workflow2,Q1,workflow2_Q1_q0007,1.25,greedy,63.9429796323164,72.34308633639967,79.9287245403955,63.9429796323164,83.79703899576272,83.79703899576272
workflow2,Q1,workflow2_Q1_q0008,1.25,greedy,69.27272389084966,78.5988661082363,86.59090486356207,69.27272389084966,89.23697625770544,89.23697625770544
workflow2,Q1,workflow2_Q1_q0009,1.25,greedy,103.71048497482644,116.40802896885296,129.63810621853304,103.71048497482644,134.60307156955082,134.60307156955082
workflow2,Q1,workflow2_Q1_q0010,1.25,greedy,89.7331534022404,101.07176527520662,112.16644175280051,89.7331534022404,114.62513783893935,114.62513783893935
workflow2,Q1,workflow2_Q1_q0011,1.25,greedy,99.15316572116096,111.33877848491056,123.9414571514512,99.15316572116096,132.68153925930108,132.68153925930108
workflow2,Q1,workflow2_Q1_q0012,1.25,greedy,43.314292310345955,49.62713387175442,54.142865387932446,43.314292310345955,56.311623686639365,56.311623686639365
workflow2,Q1,workflow2_Q1_q0013,1.25,greedy,99.78157484721743,112.15925238456576,124.72696855902178,99.78157484721743,129.19501495281528,129.19501495281528
workflow2,Q1,workflow2_Q1_q0014,1.25,greedy,80.71789308327159,91.03674574638006,100.89736635408948,80.71789308327159,104.73184453870358,104.73184453870358
workflow2,Q1,workflow2_Q1_q0015,1.25,greedy,46.45708947299664,53.222434819893785,58.0713618412458,46.45708947299664,60.33677623611707,60.33677623611707
workflow2,Q1,workflow2_Q1_q0016,1.25,greedy,72.28675803356501,81.61146580325568,90.35844754195625,72.28675803356501,94.96357603923403,94.96357603923403
workflow2,Q1,workflow2_Q1_q0017,1.25,greedy,77.129958621609,86.92902156563886,96.41244827701126,77.129958621609,105.33305475467085,105.33305475467085
workflow2,Q1,workflow2_Q1_q0018,1.25,greedy,42.015157183572555,48.45747538360896,52.5189464794657,42.015157183572555,54.75284784982251,54.75284784982251
workflow2,Q1,workflow2_Q1_q0019,1.25,greedy,73.14337498357904,82.81205841977152,91.4292187294738,73.14337498357904,96.88708526363978,96.88708526363978
workflow2,Q1,workflow2_Q1_q0020,1.25,greedy,92.31214417113574,103.80863441695814,115.39018021391968,92.31214417113574,122.46025574157706,122.46025574157706
