run_id,feature,index,image_name,image_path,gcs_uri,image_size_bytes,width,height,upload_sec,start_utc,end_utc,execution_time_sec,success,detection_count,error_message
20260606_123400_0fb3969b,text,67,frame_067_idx19349.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_067_idx19349.jpg,gs://skyflow-ae/frames_sample/frame_067_idx19349.jpg,711652,3840,2160,0.000000,2026-06-06T12:39:27.974846+00:00,2026-06-06T12:39:31.134049+00:00,3.159257,1,2,
20260606_123400_0fb3969b,text,68,frame_068_idx19726.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_068_idx19726.jpg,gs://skyflow-ae/frames_sample/frame_068_idx19726.jpg,723906,3840,2160,0.000000,2026-06-06T12:39:31.134157+00:00,2026-06-06T12:39:34.394835+00:00,3.260713,1,2,
20260606_123400_0fb3969b,text,69,frame_069_idx19782.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_069_idx19782.jpg,gs://skyflow-ae/frames_sample/frame_069_idx19782.jpg,742190,3840,2160,0.000000,2026-06-06T12:39:34.395115+00:00,2026-06-06T12:39:37.775610+00:00,3.380545,1,2,
20260606_123400_0fb3969b,text,70,frame_070_idx20267.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_070_idx20267.jpg,gs://skyflow-ae/frames_sample/frame_070_idx20267.jpg,609733,3840,2160,0.000000,2026-06-06T12:39:37.775711+00:00,2026-06-06T12:39:41.049205+00:00,3.273548,1,2,
20260606_123400_0fb3969b,text,71,frame_071_idx20599.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_071_idx20599.jpg,gs://skyflow-ae/frames_sample/frame_071_idx20599.jpg,188281,3840,2160,0.000000,2026-06-06T12:39:41.049820+00:00,2026-06-06T12:39:44.025927+00:00,2.976124,1,2,
20260606_123400_0fb3969b,text,72,frame_072_idx20830.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_072_idx20830.jpg,gs://skyflow-ae/frames_sample/frame_072_idx20830.jpg,218795,3840,2160,0.000000,2026-06-06T12:39:44.026044+00:00,2026-06-06T12:39:46.991376+00:00,2.965379,1,2,
20260606_123400_0fb3969b,text,73,frame_073_idx20952.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_073_idx20952.jpg,gs://skyflow-ae/frames_sample/frame_073_idx20952.jpg,238914,3840,2160,0.000000,2026-06-06T12:39:46.991640+00:00,2026-06-06T12:39:50.301742+00:00,3.310151,1,2,
20260606_123400_0fb3969b,text,74,frame_074_idx21295.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_074_idx21295.jpg,gs://skyflow-ae/frames_sample/frame_074_idx21295.jpg,503881,3840,2160,0.000000,2026-06-06T12:39:50.301897+00:00,2026-06-06T12:39:53.034046+00:00,2.732187,1,2,
20260606_123400_0fb3969b,text,75,frame_075_idx21668.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_075_idx21668.jpg,gs://skyflow-ae/frames_sample/frame_075_idx21668.jpg,233217,3840,2160,0.000000,2026-06-06T12:39:53.034472+00:00,2026-06-06T12:39:56.069296+00:00,3.034870,1,2,
20260606_123400_0fb3969b,text,76,frame_076_idx21960.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_076_idx21960.jpg,gs://skyflow-ae/frames_sample/frame_076_idx21960.jpg,641475,3840,2160,0.000000,2026-06-06T12:39:56.069385+00:00,2026-06-06T12:39:59.247830+00:00,3.178499,1,2,
20260606_123400_0fb3969b,text,77,frame_077_idx22174.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_077_idx22174.jpg,gs://skyflow-ae/frames_sample/frame_077_idx22174.jpg,1079171,3840,2160,0.000000,2026-06-06T12:39:59.248011+00:00,2026-06-06T12:40:02.480442+00:00,3.232477,1,2,
20260606_123400_0fb3969b,text,78,frame_078_idx22876.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_078_idx22876.jpg,gs://skyflow-ae/frames_sample/frame_078_idx22876.jpg,903242,3840,2160,0.000000,2026-06-06T12:40:02.480752+00:00,2026-06-06T12:40:05.660253+00:00,3.179551,1,2,
20260606_123400_0fb3969b,text,79,frame_079_idx22981.jpg,/Users/heng/Documents/skybridge/sim/video_clips/frames_sample/frame_079_idx22981.jpg,gs://skyflow-ae/frames_sample/frame_079_idx22981.jpg,594336,3840,2160,0.000000,2026-06-06T12:40:05.660414+00:00,2026-06-06T12:40:08.772972+00:00,3.112608,1,2,
